Gene Symbol	UCSC ID	UniGene ID	UniProt Accession	UniProt Entry Name	UniProt Info	UniProt Protein Name	UniSTS ID	
PBANKA_1344100	-	-	-	-	-	-	-	
PCHAS_1348700	-	-	-	-	-	-	-	
PCYB_123340	-	-	K6ULJ2	K6ULJ2_9APIC	K6ULJ2_9APIC [Acc: K6ULJ2] [Seq_length: 2067] [PI: 8.77] [Weight: 231835.27] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Myosin PfM-C {ECO:0000313|EMBL:GAB67768.1};]		-	
PF3D7_1329100	-	-	-	-	-	-	-	
PKNH_1271300	-	-	-	-	-	-	-	
PRCDC_1328100	-	-	-	-	-	-	-	
PVX_082400	-	-	A5K7U0	A5K7U0_PLAVS	A5K7U0_PLAVS [Acc: A5K7U0] [Seq_length: 1978] [PI: 8.86] [Weight: 221493.86] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Myosin PfM-C, putative {ECO:0000313|EMBL:EDL44354.1};]		-	
PYYM_1345800	-	-	-	-	-	-	-	
PmUG01_12035400.1-p1	-	-	-	-	-	-	-	
TGVEG_230980-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_278870-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_314780-t26_1-p1	-	-	-	-	-	-	-	
TP01_0774-t26_1-p1	-	-	-	-	-	-	-	
cgd4_1690-t26_1-p1	-	-	-	-	-	-	-	
cgd6_4340-t26_1-p1	-	-	-	-	-	-	-	
cgd6_4560-t26_1-p1	-	-	-	-	-	-	-	
BBM_II01315	-	-	I7J9Q2	I7J9Q2_BABMR	I7J9Q2_BABMR [Acc: I7J9Q2] [Seq_length: 256] [PI: 7.5] [Weight: 28312.04] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73424.1};]		-	
BBM_III09145	-	-	I7JDT8	I7JDT8_BABMR	I7JDT8_BABMR [Acc: I7JDT8] [Seq_length: 269] [PI: 9] [Weight: 29964.46] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF76005.1};]		-	
PBANKA_1016800	-	-	-	-	-	-	-	
PCHAS_1017600	-	-	-	-	-	-	-	
PCYB_133090	-	-	K6V0A2	K6V0A2_9APIC	K6V0A2_9APIC [Acc: K6V0A2] [Seq_length: 231] [PI: 4.7] [Weight: 25975.85] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Exosome complex exonuclease rrp41 {ECO:0000313|EMBL:GAB68435.1};]		-	
PF3D7_1427800	-	-	-	-	-	-	-	
PKNH_1330900	-	-	-	-	-	-	-	
PRCDC_1427100	-	-	-	-	-	-	-	
PVX_085150	-	-	A5K0X2	A5K0X2_PLAVS	A5K0X2_PLAVS [Acc: A5K0X2] [Seq_length: 246] [PI: 5.01] [Weight: 27824.11] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Exosome complex exonuclease rrp41, putative {ECO:0000313|EMBL:EDL46969.1};]		-	
PYYM_1018300	-	-	-	-	-	-	-	
PmUG01_13032300.1-p1	-	-	-	-	-	-	-	
TGVEG_231040-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_306610-t26_1-p1	-	-	-	-	-	-	-	
TP01_0398-t26_1-p1	-	-	-	-	-	-	-	
TP01_0907-t26_1-p1	-	-	-	-	-	-	-	
cgd4_1950-t26_1-p1	-	-	-	-	-	-	-	
cgd4_3930-t26_1-p1	-	-	-	-	-	-	-	
BBM_III09230	-	-	I7IT17	I7IT17_BABMR	I7IT17_BABMR [Acc: I7IT17] [Seq_length: 430] [PI: 9.25] [Weight: 49088.51] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Ethanolaminephosphotransferase [EC:2.7.8.1] {ECO:0000313|EMBL:CCF76021.1};]		-	
PBANKA_1127000	-	-	-	-	-	-	-	
PCHAS_1126500	-	-	-	-	-	-	-	
PCYB_112970	-	-	K6UDV8	K6UDV8_9APIC	K6UDV8_9APIC [Acc: K6UDV8] [Seq_length: 390] [PI: 9.52] [Weight: 45133.41] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Ethanolaminephosphotransferase {ECO:0000313|EMBL:GAB67276.1};]		-	
PF3D7_0628300	-	-	-	-	-	-	-	
PKNH_1121500	-	-	-	-	-	-	-	
PRCDC_0626700	-	-	-	-	-	-	-	
PVX_114515	-	-	A5K2B4	A5K2B4_PLAVS	A5K2B4_PLAVS [Acc: A5K2B4] [Seq_length: 367] [PI: 9.42] [Weight: 42344.89] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Ethanolaminephosphotransferase, putative {ECO:0000313|EMBL:EDL46564.1};]		-	
PYYM_1129300	-	-	-	-	-	-	-	
PmUG01_11035300.1-p1	-	-	-	-	-	-	-	
TGVEG_257510-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_261760-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_276190-t26_1-p1	-	-	-	-	-	-	-	
TP01_1171-t26_1-p1	-	-	-	-	-	-	-	
TP01_1172-t26_1-p1	-	-	-	-	-	-	-	
cgd4_2790-t26_1-p1	-	-	-	-	-	-	-	
cgd4_390-t26_1-p1	-	-	-	-	-	-	-	
BBM_II03815	-	-	I7I8Y8	I7I8Y8_BABMR	I7I8Y8_BABMR [Acc: I7I8Y8] [Seq_length: 278] [PI: 9.3] [Weight: 32870.93] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73913.1};]		-	
BBM_III03295	-	-	A0A0K3ANF2	A0A0K3ANF2_BABMR	A0A0K3ANF2_BABMR [Acc: A0A0K3ANF2] [Seq_length: 225] [PI: 9.32] [Weight: 25384.87] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ41259.1};]		-	
PBANKA_0929000	-	-	-	-	-	-	-	
PCHAS_0915300	-	-	-	-	-	-	-	
PCYB_092520	-	-	K6UDE6	K6UDE6_9APIC	K6UDE6_9APIC [Acc: K6UDE6] [Seq_length: 182] [PI: 9.14] [Weight: 20968.57] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=tRNA methyltransferase {ECO:0000313|EMBL:GAB66466.1}; Flags: Fragment;]		-	
PF3D7_1119100	-	-	-	-	-	-	-	
PKNH_0916800	-	-	-	-	-	-	-	
PRCDC_1117500	-	-	-	-	-	-	-	
PVX_091590	-	-	A5K4K4	A5K4K4_PLAVS	A5K4K4_PLAVS [Acc: A5K4K4] [Seq_length: 368] [PI: 8.27] [Weight: 42404.73] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=tRNA methyltransferase, putative {ECO:0000313|EMBL:EDL45582.1};]		-	
PYYM_0930400	-	-	-	-	-	-	-	
PmUG01_09028400.1-p1	-	-	-	-	-	-	-	
TGVEG_311390-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_314770-t26_1-p1	-	-	-	-	-	-	-	
TP04_0062-t26_1-p1	-	-	-	-	-	-	-	
TP04_0533-t26_1-p1	-	-	-	-	-	-	-	
cgd5_120-t26_1-p1	-	-	-	-	-	-	-	
cgd5_500-t26_1-p1	-	-	-	-	-	-	-	
BBM_II03330	-	-	I7JAK0	I7JAK0_BABMR	I7JAK0_BABMR [Acc: I7JAK0] [Seq_length: 1010] [PI: 8.18] [Weight: 114474.27] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73819.1};]		-	
PBANKA_1402000	-	-	-	-	-	-	-	
PCHAS_1403900	-	-	-	-	-	-	-	
PCYB_141300	-	-	K6VH62	K6VH62_9APIC	K6VH62_9APIC [Acc: K6VH62] [Seq_length: 1329] [PI: 8.77] [Weight: 154444.83] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Sodium/hydrogen exchanger 1 {ECO:0000313|EMBL:GAB68702.1};]		-	
PF3D7_1303500	-	-	-	-	-	-	-	
PKNH_1403700	-	-	-	-	-	-	-	
PRCDC_1302500	-	-	-	-	-	-	-	
PVX_122015	-	-	A5JZ28	A5JZ28_PLAVS	A5JZ28_PLAVS [Acc: A5JZ28] [Seq_length: 1739] [PI: 8.74] [Weight: 199674.71] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Sodium/hydrogen exchanger 1, putative {ECO:0000313|EMBL:EDL47239.1};]		-	
PYYM_1405600	-	-	-	-	-	-	-	
PmUG01_14020100.1-p1	-	-	-	-	-	-	-	
TGVEG_259200A-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_259200B-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_299060-t26_1-p1	-	-	-	-	-	-	-	
TP02_0634-t26_1-p1	-	-	-	-	-	-	-	
TP02_0635-t26_1-p1	-	-	-	-	-	-	-	
cgd6_130-t26_1-p1	-	-	-	-	-	-	-	
cgd6_140-t26_1-p1	-	-	-	-	-	-	-	
BBM_II00735	-	-	I7J5Y1	I7J5Y1_BABMR	I7J5Y1_BABMR [Acc: I7J5Y1] [Seq_length: 2441] [PI: 5.95] [Weight: 274567.51] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF73312.1};]		-	
PBANKA_1111000	-	-	-	-	-	-	-	
PCHAS_1110700	-	-	-	-	-	-	-	
PCYB_103020	-	-	K6VCK5	K6VCK5_9APIC	K6VCK5_9APIC [Acc: K6VCK5] [Seq_length: 2953] [PI: 8.44] [Weight: 338389.85] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB66952.1};]		-	
PF3D7_0511500	-	-	-	-	-	-	-	
PKNH_1022100	-	-	-	-	-	-	-	
PRCDC_0510700	-	-	-	-	-	-	-	
PVX_080660	-	-	A5K9P1	A5K9P1_PLAVS	A5K9P1_PLAVS [Acc: A5K9P1] [Seq_length: 11429] [PI: 7.71] [Weight: 1270196.38] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL44113.1};]		-	
PYYM_1113200	-	-	-	-	-	-	-	
PmUG01_10033200.1-p1	-	-	-	-	-	-	-	
TGVEG_202640-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_298840-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_306660-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_312370-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_316680-t26_1-p1	-	-	-	-	-	-	-	
TP01_0263-t26_1-p1	-	-	-	-	-	-	-	
cgd6_4290-t26_1-p1	-	-	-	-	-	-	-	
BBM_III02405	-	-	A0A0K3AU24	A0A0K3AU24_BABMR	A0A0K3AU24_BABMR [Acc: A0A0K3AU24] [Seq_length: 631] [PI: 9.45] [Weight: 73335.96] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ41081.1};]		-	
BBM_III02420	-	-	A0A0K3AMY7	A0A0K3AMY7_BABMR	A0A0K3AMY7_BABMR [Acc: A0A0K3AMY7] [Seq_length: 806] [PI: 8.7] [Weight: 93679.12] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ41084.1};]		-	
PBANKA_0939000	-	-	-	-	-	-	-	
PCHAS_0905300	-	-	-	-	-	-	-	
PCYB_091490	-	-	K6UJY9	K6UJY9_9APIC	K6UJY9_9APIC [Acc: K6UJY9] [Seq_length: 835] [PI: 5.76] [Weight: 94639.97] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB66363.1};]		-	
PF3D7_1107900	-	-	-	-	-	-	-	
PKNH_0905500	-	-	-	-	-	-	-	
PRCDC_1106400	-	-	-	-	-	-	-	
PVX_091075	-	-	A5K4A3	A5K4A3_PLAVS	A5K4A3_PLAVS [Acc: A5K4A3] [Seq_length: 1657] [PI: 7.85] [Weight: 186135.06] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL45481.1};]		-	
PYYM_0940600	-	-	-	-	-	-	-	
PmUG01_09017500.1-p1	-	-	-	-	-	-	-	
TGVEG_219650-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_234410-t26_1-p1	-	-	-	-	-	-	-	
TP04_0228-t26_1-p1	-	-	-	-	-	-	-	
TP04_0231-t26_1-p1	-	-	-	-	-	-	-	
cgd6_90-t26_1-p1	-	-	-	-	-	-	-	
cgd7_4830-t26_1-p1	-	-	-	-	-	-	-	
BBM_III00715	-	-	A0A0K3AQ28	A0A0K3AQ28_BABMR	A0A0K3AQ28_BABMR [Acc: A0A0K3AQ28] [Seq_length: 348] [PI: 6.27] [Weight: 39660.29] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ40743.1};]		-	
PBANKA_0616700	-	-	-	-	-	-	-	
PCHAS_0618400	-	-	-	-	-	-	-	
PCYB_032330	-	-	K6UCG7	K6UCG7_9APIC	K6UCG7_9APIC [Acc: K6UCG7] [Seq_length: 361] [PI: 9.48] [Weight: 42027.55] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Serine/threonine-protein kinase NEK4 {ECO:0000313|EMBL:GAB64821.1};]		-	
PF3D7_0719200	-	-	-	-	-	-	-	
PKNH_0314600	-	-	-	-	-	-	-	
PRCDC_0716400	-	-	-	-	-	-	-	
PVX_096360	-	-	A5KC81	A5KC81_PLAVS	A5KC81_PLAVS [Acc: A5KC81] [Seq_length: 310] [PI: 9.27] [Weight: 36240.95] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Serine/threonine-protein kinase NEK4, putative {ECO:0000313|EMBL:EDL43099.1};]		-	
PYYM_0618500	-	-	-	-	-	-	-	
PmUG01_03025600.1-p1	-	-	-	-	-	-	-	
TGVEG_244620-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_294260-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_307640-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_319700-t26_1-p1	-	-	-	-	-	-	-	
TP01_0943-t26_1-p1	-	-	-	-	-	-	-	
cgd7_3760-t26_1-p1	-	-	-	-	-	-	-	
cgd7_5050-t26_1-p1	-	-	-	-	-	-	-	
BBM_III04135	-	-	A0A0K3APN3	A0A0K3APN3_BABMR	A0A0K3APN3_BABMR [Acc: A0A0K3APN3] [Seq_length: 363] [PI: 8.13] [Weight: 40187.68] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ41427.1};]		-	
BBM_III06110	-	-	I7JCS7	I7JCS7_BABMR	I7JCS7_BABMR [Acc: I7JCS7] [Seq_length: 373] [PI: 6.38] [Weight: 42266.77] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Telomere elongation protein [EC:2.7.7.-] {ECO:0000313|EMBL:CCF75420.1};]		-	
PBANKA_1027400	-	-	-	-	-	-	-	
PCHAS_1028200	-	-	-	-	-	-	-	
PCYB_134140	-	-	K6V0K4	K6V0K4_9APIC	K6V0K4_9APIC [Acc: K6V0K4] [Seq_length: 278] [PI: 8.74] [Weight: 30716.86] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=RNA-binding protein Nova-1 {ECO:0000313|EMBL:GAB68540.1}; Flags: Fragment;]		-	
PF3D7_1415300	-	-	-	-	-	-	-	
PKNH_1342800	-	-	-	-	-	-	-	
PRCDC_1414600	-	-	-	-	-	-	-	
PVX_085685	-	-	A5K176	A5K176_PLAVS	A5K176_PLAVS [Acc: A5K176] [Seq_length: 335] [PI: 9.31] [Weight: 37086.48] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=RNA-binding protein Nova-1, putative {ECO:0000313|EMBL:EDL47073.1};]		-	
PYYM_1029500	-	-	-	-	-	-	-	
PmUG01_13043100.1-p1	-	-	-	-	-	-	-	
TGVEG_212980-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_217880-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_241170-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_320080-t26_1-p1	-	-	-	-	-	-	-	
TP04_0667-t26_1-p1	-	-	-	-	-	-	-	
cgd7_720-t26_1-p1	-	-	-	-	-	-	-	
BBM_III02355	-	-	A0A0K3AU18	A0A0K3AU18_BABMR	A0A0K3AU18_BABMR [Acc: A0A0K3AU18] [Seq_length: 602] [PI: 5.75] [Weight: 69019.09] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CTQ41071.1};]		-	
BBM_III06700	-	-	I7ISC4	I7ISC4_BABMR	I7ISC4_BABMR [Acc: I7ISC4] [Seq_length: 2180] [PI: 8.84] [Weight: 239071.08] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF75536.1};]		-	
PBANKA_1128500	-	-	-	-	-	-	-	
PCHAS_1128000	-	-	-	-	-	-	-	
PCYB_112830	-	-	K6VDF7	K6VDF7_9APIC	K6VDF7_9APIC [Acc: K6VDF7] [Seq_length: 5788] [PI: 8.91] [Weight: 655717.83] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=SET domain containing protein {ECO:0000313|EMBL:GAB67262.1};]		-	
PF3D7_0629700	-	-	-	-	-	-	-	
PKNH_1119800	-	-	-	-	-	-	-	
PRCDC_0628100	-	-	-	-	-	-	-	
PVX_114585	-	-	A5K2C8	A5K2C8_PLAVS	A5K2C8_PLAVS [Acc: A5K2C8] [Seq_length: 6587] [PI: 9.1] [Weight: 742074.73] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=SET domain containing protein {ECO:0000313|EMBL:EDL46578.1};]		-	
PYYM_1130800	-	-	-	-	-	-	-	
PmUG01_11033900.1-p1	-	-	-	-	-	-	-	
TGVEG_226810-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_295610-t26_1-p1	-	-	-	-	-	-	-	
TGVEG_311660-t26_1-p1	-	-	-	-	-	-	-	
TP04_0804-t26_1-p1	-	-	-	-	-	-	-	
TP04_0805-t26_1-p1	-	-	-	-	-	-	-	
cgd8_2730-t26_1-p1	-	-	-	-	-	-	-	
BBM_I02690	-	-	I7J5L3	I7J5L3_BABMR	I7J5L3_BABMR [Acc: I7J5L3] [Seq_length: 392] [PI: 8.72] [Weight: 45569.25] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF72992.1};]		-	
BBM_I02695	-	-	I7I8A8	I7I8A8_BABMR	I7I8A8_BABMR [Acc: I7I8A8] [Seq_length: 173] [PI: 8.44] [Weight: 20637.99] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF72993.1};]		-	
PBANKA_1032900	-	-	-	-	-	-	-	
PCHAS_1033700	-	-	-	-	-	-	-	
PCYB_134710	-	-	K6VGY0	K6VGY0_9APIC	K6VGY0_9APIC [Acc: K6VGY0] [Seq_length: 1162] [PI: 6.24] [Weight: 125651.93] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB68597.1};]		-	
PCYB_134720	-	-	K6UMH3	K6UMH3_9APIC	K6UMH3_9APIC [Acc: K6UMH3] [Seq_length: 553] [PI: 6.25] [Weight: 64657.91] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB68598.1};]		-	
PF3D7_1409600	-	-	-	-	-	-	-	
PKNH_1348700	-	-	-	-	-	-	-	
PKNH_1348800	-	-	-	-	-	-	-	
PRCDC_1408900	-	-	-	-	-	-	-	
PVX_085970	-	-	A5K1D3	A5K1D3_PLAVS	A5K1D3_PLAVS [Acc: A5K1D3] [Seq_length: 1265] [PI: 7.77] [Weight: 136939.67] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL47130.1};]		-	
PVX_085975	-	-	A5K1D4	A5K1D4_PLAVS	A5K1D4_PLAVS [Acc: A5K1D4] [Seq_length: 613] [PI: 8.36] [Weight: 70133.45] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL47131.1};]		-	
PYYM_1035000	-	-	-	-	-	-	-	
PmUG01_13048800.1-p1	-	-	-	-	-	-	-	
PmUG01_13048900.1-p1	-	-	-	-	-	-	-	
TGVEG_316200-t26_1-p1	-	-	-	-	-	-	-	
TP02_0126-t26_1-p1	-	-	-	-	-	-	-	
BBM_III08965	-	-	I7J9N7	I7J9N7_BABMR	I7J9N7_BABMR [Acc: I7J9N7] [Seq_length: 323] [PI: 5.47] [Weight: 38098.45] [Organism: Babesia microti (strain RI)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:CCF75968.1};]		-	
PBANKA_1303600	-	-	-	-	-	-	-	
PCHAS_1306800	-	-	-	-	-	-	-	
PCYB_127540	-	-	K6UWW5	K6UWW5_9APIC	K6UWW5_9APIC [Acc: K6UWW5] [Seq_length: 220] [PI: 8.74] [Weight: 25334.32] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Leucine carboxyl methyltransferase {ECO:0000313|EMBL:GAB68189.1};]		-	
PF3D7_1439700	-	-	-	-	-	-	-	
PKNH_1242600	-	-	-	-	-	-	-	
PRCDC_1439000	-	-	-	-	-	-	-	
PVX_118505	-	-	A5K413	A5K413_PLAVS	A5K413_PLAVS [Acc: A5K413] [Seq_length: 358] [PI: 5.66] [Weight: 41040.35] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Leucine carboxyl methyltransferase, putative {ECO:0000313|EMBL:EDL46267.1};]		-	
PYYM_1304400	-	-	-	-	-	-	-	
PmUG01_12077300.1-p1	-	-	-	-	-	-	-	
TGVEG_237570-t26_1-p1	-	-	-	-	-	-	-	
TP03_0904-t26_1-p1	-	-	-	-	-	-	-	
TP04_0130-t26_1-p1	-	-	-	-	-	-	-	
TP04_0131-t26_1-p1	-	-	-	-	-	-	-	
TP04_0132-t26_1-p1	-	-	-	-	-	-	-	
TP04_0134-t26_1-p1	-	-	-	-	-	-	-	
TP04_0135-t26_1-p1	-	-	-	-	-	-	-	
PBANKA_1034400	-	-	-	-	-	-	-	
PCHAS_1035200	-	-	-	-	-	-	-	
PCYB_134860	-	-	K6VGZ3	K6VGZ3_9APIC	K6VGZ3_9APIC [Acc: K6VGZ3] [Seq_length: 334] [PI: 4.51] [Weight: 37780.47] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Aspartic protease PM4 {ECO:0000313|EMBL:GAB68612.1};]		-	
PF3D7_1407800	-	-	-	-	-	-	-	
PF3D7_1407900	-	-	-	-	-	-	-	
PF3D7_1408000	-	-	-	-	-	-	-	
PF3D7_1408100	-	-	-	-	-	-	-	
PKNH_1350300	-	-	-	-	-	-	-	
PRCDC_1407100	-	-	-	-	-	-	-	
PRCDC_1407200	-	-	-	-	-	-	-	
PRCDC_1407300	-	-	-	-	-	-	-	
PRCDC_1407400	-	-	-	-	-	-	-	
PVX_086040	-	-	A5K1E7	A5K1E7_PLAVS	A5K1E7_PLAVS [Acc: A5K1E7] [Seq_length: 450] [PI: 5.14] [Weight: 51666.63] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Aspartic protease PM4, putative {ECO:0000313|EMBL:EDL47144.1};]		-	
PYYM_1036500	-	-	-	-	-	-	-	
PmUG01_07013500.1-p1	-	-	-	-	-	-	-	
PmUG01_13050400.1-p1	-	-	-	-	-	-	-	
TGVEG_201840-t26_1-p1	-	-	-	-	-	-	-	
PCYB_002770	-	-	K6UNI5	K6UNI5_9APIC	K6UNI5_9APIC [Acc: K6UNI5] [Seq_length: 368] [PI: 9.52] [Weight: 42490.95] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69528.1};]		-	
PCYB_003490	-	-	K6V2T1	K6V2T1_9APIC	K6V2T1_9APIC [Acc: K6V2T1] [Seq_length: 164] [PI: 10.13] [Weight: 19248.42] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69600.1}; Flags: Fragment;]		-	
PCYB_005510	-	-	K6VK36	K6VK36_9APIC	K6VK36_9APIC [Acc: K6VK36] [Seq_length: 111] [PI: 6.31] [Weight: 13278.83] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69802.1}; Flags: Fragment;]		-	
PCYB_006120	-	-	K6UNW3	K6UNW3_9APIC	K6UNW3_9APIC [Acc: K6UNW3] [Seq_length: 108] [PI: 5.68] [Weight: 12908.31] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69863.1}; Flags: Fragment;]		-	
PCYB_006250	-	-	K6UFC8	K6UFC8_9APIC	K6UFC8_9APIC [Acc: K6UFC8] [Seq_length: 348] [PI: 9.5] [Weight: 40202.22] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69876.1};]		-	
PCYB_006300	-	-	K6UFC9	K6UFC9_9APIC	K6UFC9_9APIC [Acc: K6UFC9] [Seq_length: 109] [PI: 10.21] [Weight: 12015.44] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69881.1};]		-	
PCYB_084730	-	-	K6VAU4	K6VAU4_9APIC	K6VAU4_9APIC [Acc: K6VAU4] [Seq_length: 262] [PI: 9.88] [Weight: 31670.99] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB66312.1};]		-	
PKNH_0400400	-	-	-	-	-	-	-	
PKNH_0841200	-	-	-	-	-	-	-	
PKNH_1325600	-	-	-	-	-	-	-	
PKNH_1400900	-	-	-	-	-	-	-	
PKNH_1401000	-	-	-	-	-	-	-	
PVX_101595	-	-	A5K941	A5K941_PLAVS	A5K941_PLAVS [Acc: A5K941] [Seq_length: 181] [PI: 9.27] [Weight: 21404.41] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL44337.1};]		-	
PVX_119220	-	-	A5KB37	A5KB37_PLAVS	A5KB37_PLAVS [Acc: A5KB37] [Seq_length: 285] [PI: 9.9] [Weight: 34395.19] [Organism: Plasmodium vivax (strain Salvador I)] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:EDL43315.1};]		-	
PVX_121876	-	-	-	-	-	-	-	
PVX_121877	-	-	-	-	-	-	-	
PVX_121878	-	-	-	-	-	-	-	
PCYB_002950	-	-	K6UF62	K6UF62_9APIC	K6UF62_9APIC [Acc: K6UF62] [Seq_length: 212] [PI: 8.8] [Weight: 25385.22] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69546.1};]		-	
PCYB_003200	-	-	K6UF67	K6UF67_9APIC	K6UF67_9APIC [Acc: K6UF67] [Seq_length: 295] [PI: 6.02] [Weight: 34821.3] [Organism: Plasmodium cynomolgi strain B] [Definition: SubName: Full=Uncharacterized protein {ECO:0000313|EMBL:GAB69571.1};]		-	
